team_id,team_name,tri_code,player_id,headshot,player_name,sweaterNumber,positionCode
17,Detroit Red Wings,DET,8475279.0,https://assets.nhle.com/mugs/nhl/20232024/DET/8475279.png,Ben Chiarot,8,D
17,Detroit Red Wings,DET,8482762.0,https://assets.nhle.com/mugs/nhl/20232024/DET/8482762.png,Simon Edvinsson,77,D
17,Detroit Red Wings,DET,8475718.0,https://assets.nhle.com/mugs/nhl/20232024/DET/8475718.png,Justin Holl,3,D
17,Detroit Red Wings,DET,8476874.0,https://assets.nhle.com/mugs/nhl/20232024/DET/8476874.png,Olli Maatta,2,D
17,Detroit Red Wings,DET,8473507.0,https://assets.nhle.com/mugs/nhl/20232024/DET/8473507.png,Jeff Petry,46,D
17,Detroit Red Wings,DET,8481542.0,https://assets.nhle.com/mugs/nhl/20232024/DET/8481542.png,Moritz Seider,53,D
17,Detroit Red Wings,DET,8478024.0,https://assets.nhle.com/mugs/nhl/20232024/DET/8478024.png,Ville Husso,35,G
17,Detroit Red Wings,DET,8479312.0,https://assets.nhle.com/mugs/nhl/20232024/DET/8479312.png,Alex Lyon,34,G
18,Nashville Predators,NSH,8482146.0,https://assets.nhle.com/mugs/nhl/20232024/NSH/8482146.png,Luke Evangelista,77,R
18,Nashville Predators,NSH,8476887.0,https://assets.nhle.com/mugs/nhl/20232024/NSH/8476887.png,Filip Forsberg,9,L
18,Nashville Predators,NSH,8479996.0,https://assets.nhle.com/mugs/nhl/20232024/NSH/8479996.png,Cody Glass,8,C
18,Nashville Predators,NSH,8476873.0,https://assets.nhle.com/mugs/nhl/20232024/NSH/8476873.png,Mark Jankowski,17,C
18,Nashville Predators,NSH,8477446.0,https://assets.nhle.com/mugs/nhl/20232024/NSH/8477446.png,Michael McCarron,47,R
18,Nashville Predators,NSH,8478438.0,https://assets.nhle.com/mugs/nhl/20232024/NSH/8478438.png,Tommy Novak,82,C
18,Nashville Predators,NSH,8474679.0,https://assets.nhle.com/mugs/nhl/20232024/NSH/8474679.png,Gustav Nyquist,14,C
18,Nashville Predators,NSH,8475158.0,https://assets.nhle.com/mugs/nhl/20232024/NSH/8475158.png,Ryan O'Reilly,90,C
18,Nashville Predators,NSH,8476925.0,https://assets.nhle.com/mugs/nhl/20232024/NSH/8476925.png,Colton Sissons,10,C
18,Nashville Predators,NSH,8482062.0,https://assets.nhle.com/mugs/nhl/20232024/NSH/8482062.png,Cole Smith,36,L
18,Nashville Predators,NSH,8479371.0,https://assets.nhle.com/mugs/nhl/20232024/NSH/8479371.png,Dante Fabbro,57,D
18,Nashville Predators,NSH,8474600.0,https://assets.nhle.com/mugs/nhl/20232024/NSH/8474600.png,Roman Josi,59,D
18,Nashville Predators,NSH,8478468.0,https://assets.nhle.com/mugs/nhl/20232024/NSH/8478468.png,Jeremy Lauzon,3,D
18,Nashville Predators,NSH,8474568.0,https://assets.nhle.com/mugs/nhl/20232024/NSH/8474568.png,Luke Schenn,2,D
18,Nashville Predators,NSH,8477424.0,https://assets.nhle.com/mugs/nhl/20232024/NSH/8477424.png,Juuse Saros,74,G
19,St. Louis Blues,STL,8481543.0,https://assets.nhle.com/mugs/nhl/20232024/STL/8481543.png,Nikita Alexandrov,59,C
19,St. Louis Blues,STL,8477402.0,https://assets.nhle.com/mugs/nhl/20232024/STL/8477402.png,Pavel Buchnevich,89,L
