player_id,expected_goals,player_name
8477887.0,0.0,Patrick Brown
8477930.0,0.0,Pierre-Edouard Bellemare
8477931.0,0.0,Tomas Nosek
8477938.0,0.0,Haydn Fleury
8477478.0,0.0,William Carrier
8477476.0,0.0,Artturi Lehkonen
8477465.0,0.0,Tristan Jarry
8477464.0,0.0,Nic Petan
8477365.0,0.0,Connor Clifton
8477369.0,0.0,Carson Soucy
8477380.0,0.0,Jonny Brodzinski
8477384.0,0.0,Joshua Brown
8477392.0,0.0,Hudson Fasching
8477407.0,0.0,Anthony Duclair
8477409.0,0.0,Carter Verhaeghe
8477425.0,0.0,Miles Wood
8477433.0,0.0,Ben Harpur
8477444.0,0.0,Andre Burakovsky
8477446.0,0.0,Michael McCarron
8477454.0,0.0,Adam Erne
8477456.0,0.0,J.T. Compher
8477462.0,0.0,Robert Hagg
8477463.0,0.0,Steven Santini
8477944.0,0.0,Jakub Vrana
8477944.0,0.0,Jakub Vrana
8477952.0,0.0,Robby Fabbri
8477953.0,0.0,Kasperi Kapanen
8477953.0,0.0,Kasperi Kapanen
8478055.0,0.0,Gustav Forsling
8478062.0,0.0,Dysin Mayo
8478067.0,0.0,Oskar Lindblom
8478075.0,0.0,Anders Bjork
8478075.0,0.0,Anders Bjork
8478099.0,0.0,Kevin Labanc
8478115.0,0.0,Pierre Engvall
8478115.0,0.0,Pierre Engvall
8478136.0,0.0,Jake Middleton
8478178.0,0.0,Darren Raddysh
8478211.0,0.0,Dryden Hunt
8478211.0,0.0,Dryden Hunt
8478211.0,0.0,Dryden Hunt
8478233.0,0.0,Andrew Mangiapane
8478366.0,0.0,Frank Vatrano
8478397.0,0.0,Rasmus Andersson
8478398.0,0.0,Kyle Connor
8478400.0,0.0,Colin White
8478401.0,0.0,Pavel Zacha
8470594.0,0.0,Marc-Andre Fleury
8478057.0,0.0,Dakota Joshua
8478046.0,0.0,Danton Heinen
8477964.0,0.0,Ivan Barbashev
8477964.0,0.0,Ivan Barbashev
8478043.0,0.0,Sam Lafferty
8478043.0,0.0,Sam Lafferty
8477967.0,0.0,Thatcher Demko
8477968.0,0.0,Alex Nedeljkovic
8477970.0,0.0,Vitek Vanecek
8477971.0,0.0,Andreas Englund
8477971.0,0.0,Andreas Englund
8477979.0,0.0,Nicolas Aube-Kubel
8477979.0,0.0,Nicolas Aube-Kubel
8477981.0,0.0,Roland McKeown
8477986.0,0.0,Brandon Montour
8477987.0,0.0,Ryan Donato
8477989.0,0.0,Christian Dvorak
8477998.0,0.0,Warren Foegele
8478009.0,0.0,Ilya Sorokin
8478010.0,0.0,Brayden Point
8478017.0,0.0,Mark Friedman
8478020.0,0.0,Michael Amadio
8478028.0,0.0,Fredrik Olofsson
8484287.0,0.0,Cole McWard
